Game_ID,Prompt,Color,Category,Response,Response_Probability,Response_Surprisal,Correct_Answer,Probability_Correct,Surprisal_Correct,Correct
117,"['DEAD', 'HAHA', 'LOL']",yellow,"LAUGHTER,  IN A TEXT",TENOR,3.665071972136502e-06,18.05772704004424,ROFL,9.404168395121815e-07,20.020196291465602,False
117,"['DADA', 'DECO', 'GOTHIC']",green,ART MOVEMENTS,EYE,1.2880099120593513e-06,19.566424873368657,POP,9.488263117418683e-07,20.007352646640882,False
117,"['HOOK', 'NANA', 'PETER']",blue,“PETER PAN” CHARACTERS,WOLF,2.727055061768624e-06,18.484224739427223,WENDY,1.8194025130924274e-07,22.390031913194647,False
117,"['BIRD', 'GAGA', 'LUCK']",purple,LADY ___,TENOR,1.6598069123574533e-06,19.200553148707847,MACBETH,4.226037830790119e-08,24.496119077001385,False
118,"['DARREN', 'KAREN', 'SHARON']",yellow,RHYMES,NOSE,9.282440259994473e-06,16.717064444122915,AARON,2.7485352802614216e-06,18.472905571363263,False
118,"['DALE', 'BROOK', 'SAVANNA']",green,NATURAL FEATURES,NOSE,7.116733740986092e-06,17.100353308029018,CLIFF,8.315520716450919e-08,23.519618151446863,False
118,"['DREW', 'ROSE', 'WILL']",blue,IRREGULAR VERBS,TENOR,5.246364708000328e-06,17.54025046737614,MAY,2.180876435886603e-06,18.806660537256384,False
118,"['EVE', 'HANNAH', 'OTTO']",purple,PALINDROMES,AMIGO,8.092390089586843e-06,16.915002703364216,NATAN,1.294350049363402e-08,26.203196920605116,False
119,"['ANNIVERSARY', 'BIRTHDAY', 'SHOWER']",yellow,CELEBRATORY OCCASIONS,PIT,2.4040873540798202e-06,18.66607925105872,WEDDING,2.4040873540798202e-06,18.66607925105872,False
119,"['BARS', 'RECEPTION', 'SERVICE']",green,PHONE CONNECTIVITY,PIT,3.16497221319878e-06,18.2693757357231,SIGNAL,6.086414146011521e-07,20.647904159792354,False
119,"['BATH', 'DERBY', 'READING']",blue,CITIES AND TOWNS IN ENGLAND,EYE,3.0801750199316302e-06,18.308556240087903,SANDWICH,7.464135420853779e-10,30.319305787814997,False
119,"['COMIC', 'MET', 'ROCK']",purple,___ OPERA,EYE,2.881989985326072e-06,18.40450324704729,SOAP,3.73093996586249e-07,21.353957518114548,False
120,"['CORN', 'CUCUMBER', 'PEPPER']",yellow,CROPS,MOUTH,1.8977458466906683e-06,19.007281775210956,TOMATO,1.1625944296156376e-07,23.036148762953964,False
120,"['CROWN', 'DOME', 'MELON']",green,SLANG FOR HEAD,MOUTH,2.537331738494686e-06,18.588256415238387,NOODLE,1.6198914920551033e-07,22.557599486358985,False
120,"['CUT', 'NUMBER', 'SINGLE']",blue,SONG,TENOR,2.233418399555376e-06,18.77231502420052,TRACK,1.7972174646274652e-06,19.085803582759148,False
120,"['BIRD', 'KETTLE', 'REFEREE']",purple,THINGS THAT WHISTLE,MOUTH,2.0469371975195827e-06,18.89810172989249,TRAIN,8.132891338163972e-08,23.551656420615767,False
121,"['GENESIS', 'GERM', 'SEED']",yellow,ORIGIN,NOSE,3.5420121093920898e-06,18.10699942495596,SOURCE,2.1256106208511483e-07,22.16561932266538,False
121,"['ACTS', 'JOB', 'KINGS']",green,BIBLE BOOKS,NOSE,3.813551302300766e-06,18.00043346139094,MARK,3.813551302300766e-06,18.00043346139094,False
121,"['FLAMES', 'KRAKEN', 'STARS']",blue,N.H.L. TEAMS,AMIGO,3.509072712404304e-06,18.120478726816856,WILD,2.4615010829620587e-07,21.95395828991048,False
121,"['NAP', 'PLANT', 'RANGER']",purple,POWER ___,AMIGO,4.5673627937503625e-06,17.74020717922327,TRIP,1.6637244470985024e-06,19.197152061159883,False
122,"['ACTION', 'CAMERA', 'CUT']",yellow,FILM SET DIRECTIVES,CHEEK,3.907037353201304e-06,17.96549352086154,LIGHTS,5.28581551861862e-07,20.851370590162528,False
122,"['CAN', 'COULD', 'MAY']",green,CONDITIONAL WORDS,EYE,1.3236251561465906e-06,19.527073953172255,MIGHT,1.3236251561465906e-06,19.527073953172255,False
122,"['HEAD', 'LEAD', 'PRIME']",blue,FOREMOST,NOSE,4.781285497301724e-06,17.674170015710516,TOP,4.1788172211454366e-07,21.190402006750993,False
122,"['BUTCHER', 'SCRAP', 'TOILET']",purple,___ PAPER,CHEEK,4.827419161301805e-06,17.660316468939648,WAX,1.9118850502763962e-07,22.318500878540092,False
123,"['BLOCK', 'COVER', 'HIDE']",yellow,CONCEAL,POM,1.519992383691715e-05,16.005576379740138,MASK,1.4300039374859352e-08,26.059405639659143,False
123,"['CROWN', 'DIAL', 'HAND']",green,PARTS OF A WATCH,TENOR,2.3694940409768606e-06,18.68698953657225,STRAP,4.2899014829345106e-07,21.152552147422337,False
123,"['LASSO', 'SHIELD', 'SWORD']",blue,WONDER WOMAN’S COSTUME,POM,1.2640899512916803e-05,16.271541346629792,TIARA,4.518732055203145e-07,21.077578651369542,False
123,"['CANDIDATE', 'FAUCET', 'MASCARA']",purple,THINGS THAT CAN RUN,POM,1.4255943824537098e-05,16.09807691738447,NOSE,2.1834048311575316e-06,18.80498892009714,False
124,"['FAVA', 'KIDNEY', 'LIMA']",yellow,BEANS,WOLF,9.472612418903736e-07,20.00973430778502,PINTO,2.0584948856594565e-08,25.533834894818103,False
124,"['LAGOS', 'LIMERICK', 'LINCOLN']",green,CITIES BEGINNING WITH “L”,POM,3.6180949791742023e-06,18.07633828845594,LUXOR,7.713516936291853e-08,23.628035959961114,False
124,"['LINE', 'METER', 'RHYME']",blue,POETRY TERMS,POM,2.9147552140784683e-06,18.388193840705874,VERSE,2.7528425761147446e-08,25.1145026486759,False
124,"['CREATOR', 'DUDE', 'RAPPER']",purple,“THE(E) ___” RAPPERS,POM,3.472917114777374e-06,18.135420589795235,STALLION,3.080380395203974e-08,24.952316239221663,False
125,"['BOTTOM', 'BUNS', 'SEAT']",yellow,BUTT,POM,6.109102741902461e-06,17.32060806568998,TAIL,3.031653648122301e-07,21.65339172227189,False
125,"['CORD', 'CRADLE', 'DIAL']",green,ROTARY PHONE PARTS,POM,4.305901256884681e-06,17.82525333338526,HANDSET,2.8851359274995048e-06,18.402929279115494,False
125,"['CRIB', 'DIGS', 'JOINT']",blue,SLANG FOR HOME,KING,2.8779113563359715e-06,18.406546413571192,PAD,1.7563074550253077e-07,22.440951242451348,False
125,"['BOOTY', 'LOOT', 'SPOILS']",purple,PLUNDER,POM,5.2724867600772996e-06,17.533085002101757,SWAG,3.6299820749263745e-07,21.39353424008932,False
126,"['FILE', 'HAMMER', 'LEVEL']",yellow,TOOLS,TENOR,1.6076917745522223e-05,15.924649633808446,SAW,1.7904967819504236e-07,22.413136738498274,False
126,"['JERK', 'TUG', 'WRENCH']",green,PULL,TENOR,1.0978090358548798e-05,16.475013355417627,YANK,2.2033266304788413e-06,18.791885187203277,False
126,"['COPY', 'FIND', 'PRINT']",blue,SHORTCUT COMMANDS,TENOR,1.207652167067863e-05,16.337435490888875,SAVE,1.674158340847498e-07,22.5100606806767,False
126,"['BABE', 'BEETHOVEN', 'CHARLOTTE']",purple,TITLE MOVIE ANIMALS,TENOR,1.0268837286275811e-05,16.57136763613868,WILLY,1.0268837286275811e-05,16.57136763613868,False
127,"['FRIDAY', 'SATURDAY', 'SUNDAY']",yellow,DAYS OF THE WEEK,LAB,2.0853178739344003e-06,18.871301252707376,THURSDAY,6.596352477572509e-07,20.531828172643667,False
127,"['ROT', 'SOUR', 'SPOIL']",green,GO BAD,NOSE,2.0862009932898218e-06,18.870690409523316,TURN,6.326087600427854e-07,20.592183130514336,False
127,"['FESTER', 'LURCH', 'THING']",blue,“THE ADDAMS FAMILY” CHARACTERS,CHEEK,2.445348627588828e-06,18.641528407852732,WEDNESDAY,2.445348627588828e-06,18.641528407852732,False
127,"['CAT', 'CHANCE', 'LIP']",purple,FAT ___,CHEEK,1.9261131001258036e-06,18.98587614952809,TUESDAY,3.673221371514046e-08,24.698378914496345,False
128,"['BOO', 'HISS', 'JEER']",yellow,TAUNTS,EYE,1.8037629843092873e-06,19.0805587893929,RASPBERRY,3.762976774623894e-08,24.663550374088093,False
128,"['BOMB', 'DUD', 'FLOP']",green,FAILURE,EYE,2.071247536150622e-06,18.881068588032132,LEMON,5.749069487137604e-07,20.730168195967863,False
128,"['DESERT', 'GHOST', 'IGNORE']",blue,RUDELY BREAK OFF CONTACT,EYE,2.1190701318118954e-06,18.848137234024225,JILT,4.69864769314654e-09,27.66510725615681,False
128,"['BOTTOM', 'CANDY', 'GARDEN']",purple,ROCK ___,POM,2.988960659422446e-06,18.351924660876133,STAR,1.532527420522456e-07,22.63758377685479,False
129,"['BORE', 'DRAG', 'SNOOZE']",yellow,SOMETHING TIRESOME,TENOR,1.1455780622782186e-05,16.41356470394395,YAWN,1.384600409437553e-06,19.462098889440238,False
129,"['BREEZE', 'DRAFT', 'GUST']",green,BIT OF WIND,POM,3.738011400855612e-06,18.02929760004507,PUFF,1.5949933640513336e-07,22.579946242522425,False
129,"['BITE', 'KICK', 'TANG']",blue,PIQUANCY,POM,3.0250344934756868e-05,15.012688881377647,ZIP,1.921002422022866e-06,18.989709231352396,False
129,"['BOXER', 'GOGGLE', 'PANT']",purple,SINGULAR OF THINGS SEEN IN PAIRS,TENOR,1.236536081705708e-05,16.303336136740167,TONG,2.5169103423650085e-07,21.92184283862611,False
130,"['FABRICATE', 'FAKE', 'FIX']",yellow,FALSIFY,POM,1.423699700353609e-06,19.42192369724666,FORGE,9.539193968066684e-08,23.321557390918482,False
130,"['FIDDLESTICKS', 'FIE', 'FRICK']",green,MILD OATHS,POM,1.4063617754800362e-06,19.439600805245306,FUDGE,2.92336839180507e-08,25.027793115537722,False
130,"['FARGO', 'FIREFLY', 'FLEABAG']",blue,TV SHOWS,POM,1.6815068875075667e-06,19.181813881121194,FLIPPER,1.057581044960898e-08,26.4946565343513,False
130,"['FASHION', 'FOOD', 'FORWARD']",purple,FAST ___,KING,6.712989488733001e-07,20.506541280782642,FRIENDS,1.3676923060756963e-07,22.801752965002848,False
131,"['DEN', 'HIVE', 'LAIR']",yellow,ANIMAL HOMES,TENOR,3.403648952371441e-05,14.84255822730408,NEST,1.001208360662531e-07,23.251754420693498,False
131,"['CLOUD', 'METAVERSE', 'NET']",green,VIRTUAL SPACES,WOLF,2.4864182705641724e-05,15.29557146440598,WEB,1.910735818455578e-06,18.997440246660762,False
131,"['EQUAL', 'EVEN', 'FAIR']",blue,EQUITABLE,POM,7.199312221928267e-06,17.083709482409326,JUST,1.0360090385574949e-07,23.202460074483216,False
131,"['GOOD', 'IMPOSSIBLE', 'NOTHING']",purple,___ BURGER,WOLF,2.093654256896116e-05,15.543617257117873,WARREN,4.380670191039826e-07,21.122345062119084,False
132,"['BOWL', 'DISH', 'PLATE']",yellow,TABLEWARE,POM,1.5751030559840729e-06,19.276122344842936,SAUCER,1.802123392735666e-07,22.40379886727031,False
132,"['BALONEY', 'BUNK', 'CROCK']",green,NONSENSE,POM,1.6854547766342876e-06,19.178430651228233,TRIPE,1.5748237274237908e-06,19.276378214872597,False
132,"['CUP', 'HOOK', 'STRAP']",blue,BRA PARTS,POM,1.902925419017265e-06,19.003349549868013,WIRE,6.644864924965077e-08,23.843184886017866,False
132,"['LASER', 'RADAR', 'SCUBA']",purple,ACRONYMS,POM,1.937480192282237e-06,18.977387008172016,SPAM,1.937480192282237e-06,18.977387008172016,False
133,"['CHILL', 'HANG', 'LOAF']",yellow,RELAX,TENOR,2.5774904770514695e-06,18.56560147198724,LOUNGE,8.54474819789175e-08,23.480386780831818,False
133,"['BANGER', 'BOP', 'GROOVE']",green,CATCHY SONG,MOUTH,1.931723772941041e-06,18.981679758742285,JAM,5.017489002057118e-07,20.926531114894704,False
133,"['MASH', 'ROAST', 'SCONE']",blue,BRITISH CUISINE,TENOR,3.6898002235830063e-06,18.048025862590908,TRIFLE,3.4012671790151217e-07,21.487424325998667,False
133,"['BIND', 'PICKLE', 'SCRAPE']",purple,STICKY SITUATION,TENOR,2.0844668142672163e-06,18.87189016540681,SPOT,3.8479265640489757e-07,21.30941539802804,False
134,"['FOCUS', 'RING', 'SILENT']",yellow,CELL PHONE MODES,MOUTH,1.314451083089807e-06,19.53710811584056,VIBRATE,3.467610270035948e-07,21.45955490321867,False
134,"['DRIVE', 'INSPIRE', 'MOTIVATE']",green,IMPEL,KING,1.5865955447225133e-06,19.26563416641287,SPUR,7.056049753373372e-07,20.434635930598986,False
134,"['CONNECTION', 'FEELINGS', 'SPARK']",blue,ROMANTIC BEGINNINGS,PIT,1.4580289189325413e-06,19.387549234579208,VIBE,1.0910529368857169e-07,23.127775562614424,False
134,"['CANDY', 'COPY', 'KNOCKS']",purple,HARD ___,PEKE,2.0566465082083596e-06,18.89127472134342,SELTZER,1.3538687948511097e-09,29.460264921712543,False
135,"['COLONY', 'HERD', 'PRIDE']",yellow,ANIMAL GROUPS,TENOR,2.539597744544153e-06,18.5869685675666,SCHOOL,1.0163476726887666e-09,29.873958849648997,False
135,"['CRANNY', 'NICHE', 'NOOK']",green,SMALL OPENING,WOLF,2.7279290861770278e-06,18.483762428023116,RECESS,2.5110326262733906e-08,25.24714398518601,False
135,"['CLASSIC', 'DEFINITIVE', 'MODEL']",blue,PARADIGMATIC,TENOR,2.9010004709562054e-06,18.39501803957726,TEXTBOOK,1.4997586106346716e-07,22.66876634966683,False
135,"['BACKPACK', 'BIGWIG', 'DOWNTOWN']",purple,RHYMING COMPOUND WORDS,LAB,6.745687528564304e-07,20.499531172335107,RAGTAG,2.22899987356584e-09,28.740956319221677,False
136,"['FUTURE', 'PAST', 'PERFECT']",yellow,GRAMMAR TENSE TERMS,CHEEK,1.4143795397103531e-06,19.43139925923043,PRESENT,1.8804963985985523e-07,22.34238312078412,False
136,"['GOODNESS', 'HEAVENS', 'LORD']",green,“GRACIOUS ME!”,CHEEK,1.3384985777520342e-06,19.510952963308632,MERCY,4.8024208609831476e-08,24.311662919160803,False
136,"['DRUMMER', 'LADY', 'RING']",blue,12 DAYS OF CHRISTMAS,EYE,8.870032388585969e-07,20.1045572917295,SWAN,3.822718213086773e-07,21.31889780658814,False
136,"['CORN', 'COUGH', 'MAPLE']",purple,___ SYRUP,LAB,1.645267047933885e-06,19.213246798457167,SIMPLE,1.4107887125192065e-07,22.756994726046464,False
137,"['BUILD', 'GROW', 'SWELL']",yellow,INCREASE,MOUTH,2.256420430057915e-06,18.757532664775493,MOUNT,1.1705864153555012e-06,19.704337127908868,False
137,"['ACES', 'KEEN', 'NEATO']",green,"EXCELLENT,  IN OLD SLANG",KING,2.376194515818497e-06,18.68291562901028,NIFTY,4.90341903969238e-07,20.959708606513388,False
137,"['FOAM', 'FROTH', 'HEAD']",blue,FINE BUBBLES,POM,3.441683702476439e-06,18.148454052375005,LATHER,1.1386685372372085e-08,26.388076914843538,False
137,"['BUBBLE', 'GLOBE', 'MARBLE']",purple,SPHERICAL THINGS,PEKE,2.362967961744289e-06,18.690968500632803,PEARL,1.4613705445754022e-07,22.706174630463472,False
138,"['BRASS', 'CHEEK', 'GALL']",yellow,SHAMELESS BOLDNESS,PEKE,7.53275753595517e-06,17.018390476646296,NERVE,7.832989012968028e-07,20.28393372945097,False
138,"['COPPER', 'GOLD', 'NICKEL']",green,METAL ELEMENTS,KING,8.534258995496202e-06,16.838302675582877,SILVER,1.1774625718885545e-09,29.66167165249977,False
138,"['MERCURY', 'SKY', 'SPARKS']",blue,W.N.B.A. TEAMS,KING,7.63461684982758e-06,16.999012813444686,LIBERTY,9.235498765747252e-08,23.36823488262973,False
138,"['CARS', 'ELEPHANTS', 'SWIMMERS']",purple,THINGS WITH TRUNKS,STOOGE,1.9612571122706868e-06,18.959789890355633,TREES,1.8958039049721265e-07,22.330686919360964,False
139,"['SIGHT', 'SMELL', 'TASTE']",yellow,SENSES,PIT,7.4549166129145306e-06,17.033376354012976,TOUCH,4.6195685854399926e-07,21.045738537398748,False
139,"['DRESS', 'LOOK', 'MANNER']",green,APPEARANCE,EYE,6.278830824157922e-06,17.281072628236736,STYLE,1.6914069078666216e-07,22.495272888353664,False
139,"['DITTO', 'LIKEWISE', 'SAME']",blue,“AGREE!”,PIT,7.317610197787872e-06,17.06019600260815,SECOND,9.355046159953417e-08,23.349679987025507,False
139,"['BLUE', 'HARVEST', 'NEW']",purple,___ MOON,EYE,1.3721048617298948e-06,19.475177827086988,SAILOR,2.656541937540169e-07,21.843947176093323,False
140,"['HASH', 'JUMBLE', 'MEDLEY']",yellow,MISHMASH,EYE,3.0404194149014074e-06,18.327298217345586,STEW,4.7303476691240576e-08,24.333478537037777,False
140,"['CHALLENGE', 'CONFRONT', 'FACE']",green,GO UP AGAINST,POM,3.1631948331778403e-06,18.270186149667808,OPPOSE,1.1078567467848188e-06,19.783797225901427,False
140,"['BROOD', 'CLUTCH', 'HATCH']",blue,GROUP OF OFFSPRING,EYE,3.5567265967983985e-06,18.101018489667958,LITTER,5.520627723853977e-07,20.788664346011945,False
140,"['BODY', 'BRIDGE', 'FRET']",purple,GUITAR PARTS,POM,2.877927954614279e-06,18.406538092889356,NECK,2.299362449775799e-06,18.730334672524677,False
141,"['BEAK', 'FEATHER', 'TALON']",yellow,BIRD FEATURES,STOOGE,4.596166490955511e-06,17.73113751039032,WING,1.3224959047875018e-06,19.528305314396526,False
141,"['FLASH', 'HEARTBEAT', 'SECOND']",green,BLINK OF AN EYE,STOOGE,4.467384314921219e-06,17.77213819885996,WINK,8.030880280784913e-07,20.247938531124227,False
141,"['BAMBOO', 'DRAGON', 'SEASON']",blue,MAHJONG TILES,STOOGE,4.714530859928345e-06,17.694454352979267,WIND,1.373751388200617e-07,22.79537572516687,False
141,"['BELLY', 'HOT', 'PANIC']",purple,___ BUTTON,POM,1.5749197928016656e-06,19.27629021212354,SNOOZE,4.0387483579706895e-08,24.561516500163016,False
142,"['DAISY', 'ROSE', 'TULIP']",yellow,FLOWERS,PIT,1.1411304512876086e-05,16.419176747956637,VIOLET,7.865832429843067e-08,23.599825307017095,False
142,"['BARN', 'CHICKEN', 'FARMER']",green,SEEN ON A FARM,EYE,1.0560909686319064e-05,16.5309063647957,TRACTOR,1.0138182204855184e-07,23.233697666617665,False
142,"['ASTER', 'CARPENTER', 'CRAVEN']",blue,HORROR DIRECTORS,PIT,7.663722499273717e-06,16.993523246789984,WAN,1.4857200767437462e-06,19.360406244790315,False
142,"['DUST', 'LIFE', 'SPORTS']",purple,___ JACKET,EYE,9.637511539040133e-06,16.662907886949576,YELLOW,9.637511539040133e-06,16.662907886949576,False
143,"['FOLLOW', 'LIKE', 'SHARE']",yellow,SOCIAL MEDIA ACTIONS,KING,1.2029812523906003e-06,19.664954410013728,SUBSCRIBE,1.121284640248632e-06,19.76641601379573,False
143,"['DARN', 'HEM', 'SEAM']",green,USE A NEEDLE AND THREAD,KING,1.3963280025564018e-06,19.44993069362327,SEW,2.5475091547377815e-07,21.904409333337203,False
143,"['ER', 'HOUSE', 'RATCHED']",blue,SHOWS SET IN HOSPITALS,PIT,1.55580414684664e-06,19.293908111928875,SCRUBS,2.6506112860147368e-08,25.169099645610963,False
143,"['ERM', 'UH', 'UM']",purple,EXPRESSIONS OF HESITATION,MOUTH,1.5479809007956646e-06,19.301180897904747,WELL,1.4163354080665158e-06,19.429405613046228,False
144,"['BURN', 'KINDLE', 'LIGHT']",yellow,IGNITE,POM,4.172340140939923e-06,17.8707117941021,TORCH,6.083529680012134e-09,27.292444231913677,False
144,"['DATA', 'INFO', 'INTEL']",green,INFORMATION,TENOR,4.510842245508684e-06,17.75817173673664,NEWS,6.036916033735906e-08,23.98161302396702,False
144,"['DELL', 'GLEN', 'HOLLOW']",blue,SMALL WOODED AREA,CHEEK,4.735362381325103e-06,17.688093734816185,VALLEY,1.4318291619019874e-07,22.735637295896925,False
144,"['APPLE', 'COMPUTER', 'PLANET']",purple,THINGS WITH CORES,TENOR,4.032417564303614e-06,17.919923529008603,REACTOR,1.9508165678416844e-06,18.967490439304672,False
145,"['HOWEVER', 'STILL', 'THOUGH']",yellow,NEVERTHELESS,MOUTH,3.6279041069064988e-06,18.072432246401178,YET,5.028770146964234e-07,20.923291051421845,False
145,"['HEAR', 'KNOCK', 'THERE']",green,REPEATED WORDS IN EXPRESSIONS,MOUTH,4.116669970244402e-06,17.890090775602275,TUT,1.5911253115064028e-07,22.583449202414595,False
145,"['ARE', 'SEE', 'WHY']",blue,WORDS ABBREVIATED WITH LETTERS,MOUTH,3.482306283331127e-06,18.13152546972113,YOU,2.6949446692015044e-06,18.501312916490384,False
145,"['FAMILY', 'FLUSH', 'JELLY']",purple,ROYAL ___,MOUTH,2.841286686816602e-06,18.425024162020012,WE,2.841286686816602e-06,18.425024162020012,False
146,"['DRILL', 'PRACTICE', 'STUDY']",yellow,WAYS TO PREPARE,TENOR,1.0523855280553107e-06,19.857905254881423,TRAIN,1.522062262893087e-07,22.647469287939195,False
146,"['HOSE', 'PIPE', 'STRAW']",green,HOLLOW CYLINDERS,TENOR,8.892027949514159e-07,20.10098418114554,TUBE,1.3317064428974845e-07,22.840220569829054,False
146,"['CANDLESTICK', 'KNIFE', 'ROPE']",blue,WEAPONS IN THE GAME CLUE,NOSE,3.399707395601581e-07,21.48808608169569,WRENCH,5.049567164405744e-08,24.23926502995282,False
146,"['CIGARETTE', 'BIKE', 'TICKET']",purple,“E-” THINGS,LAB,3.7493663285204093e-07,21.346849874456282,SPORTS,8.413621799263638e-08,23.502697790123396,False
147,"['EVEN', 'LEVEL', 'STABLE']",yellow,UNCHANGING,TENOR,2.4088931240839884e-06,18.66319818271103,STEADY,3.7996727542122244e-08,24.649549586912418,False
147,"['LANCE', 'PIN', 'SKEWER']",green,"LONG,  SHARP OBJECTS",POM,4.228694706398528e-06,17.851356161585414,SPIT,3.752619903707455e-08,24.667526589525952,False
147,"['BILLBOARD', 'PITCHFORK', 'ROLLING STONE']",blue,MUSIC PUBLICATIONS,AMIGO,1.8684166889215703e-06,19.02975233269104,SPIN,2.0422720581336762e-07,22.223321598791028,False
147,"['UNIFORM', 'BICYCLE', 'TRILOGY']",purple,WORDS WITH NUMERICAL PREFIXES,TENOR,1.9307422007841524e-06,18.982413025687876,QUADRANT,1.9307422007841524e-06,18.982413025687876,False
148,"['BOND', 'CD', 'OPTION']",yellow,INVESTMENTS,STOOGE,2.980853423650842e-06,18.35584313333461,STOCK,4.437634970599902e-08,24.425633759379256,False
148,"['LP', 'PLATTER', 'VINYL']",green,TERMS FOR RECORDS,MOUTH,3.049409770028433e-06,18.323038541158816,WAX,1.2937731241891015e-07,22.881912015431613,False
148,"['BOUILLON', 'DIE', 'ICE']",blue,CUBE-SHAPED,MOUTH,1.2570169474201975e-06,19.601564468655447,SUGAR,3.875765486327509e-09,27.942871574757508,False
148,"['FUNNY', 'HERRING', 'SOUP']",purple,WORDS THAT GO WITH “BONE”,STOOGE,3.228571586078033e-06,18.240672553471743,WISH,6.691743124065397e-07,20.511114598505007,False
149,"['CHIME', 'DING', 'PING']",yellow,DIGITAL NOTIFICATION SOUNDS,POM,1.9052287825616077e-05,15.679676225458877,RING,2.636855469972943e-06,18.532750072246706,False
149,"['RAT', 'SING', 'SNITCH']",green,TATTLE,POM,1.5705185433034785e-05,15.958399497270534,SQUEAL,1.7032029120400694e-08,25.80717443755551,False
149,"['CAMP', 'DIVISION', 'FACTION']",blue,GROUP WITHIN A GROUP,POM,1.4898753761372063e-05,16.03444881606364,WING,1.4898753761372063e-05,16.03444881606364,False
149,"['BING', 'EDGE', 'SURFACE']",purple,MICROSOFT PRODUCTS,POM,1.6859587049111724e-05,15.856071274425782,WORD,9.671490488472045e-07,19.97975842139422,False
150,"['FLIP-FLOP', 'SUNSCREEN', 'TOWEL']",yellow,BROUGHT TO THE BEACH,CHEEK,4.427789917826885e-06,17.784981796097963,UMBRELLA,5.17216676598764e-07,20.882727871548944,False
150,"['CURLY', 'SHOESTRING', 'WAFFLE']",green,TYPES OF FRENCH FRIES,NOSE,4.405735126056243e-06,17.792185806879985,WEDGE,4.405735126056243e-06,17.792185806879985,False
150,"['HEDGE', 'SEE-SAW', 'WAVER']",blue,EQUIVOCATE,LAB,5.4585461839451455e-06,17.48305181094423,YO-YO,1.3324540759640513e-06,19.517482759056918,False
150,"['BREEZE', 'MARY', 'MULE']",purple,SECOND WORDS OF VODKA COCKTAILS,CHEEK,4.882707344222581e-06,17.643887259850057,RUSSIAN,4.404170113048167e-07,21.11462646948928,False
151,"['DIET', 'EXERCISE', 'FRESH AIR']",yellow,DOCTORS’ ORDERS,NOSE,2.003585677812225e-06,18.92898436536434,SLEEP,1.9690749031298083e-09,28.91983486193493,False
151,"['COMPOSE', 'FORWARD', 'REPLY ALL']",green,EMAIL ACTIONS,NOSE,8.11475104001147e-07,20.232949830541244,SEND,5.958730175947835e-10,30.64427602826138,False
151,"['RADIOLAB', 'SERIAL', 'UP FIRST']",blue,PODCASTS,KING,1.1705697033903562e-06,19.70435772480033,WTF,6.094057880545733e-07,20.646093461597747,False
151,"['BLACK', 'DIVINE', 'PROP']",purple,___ COMEDY,KING,1.324086042586714e-06,19.52657169402208,SKETCH,2.3405834781442536e-07,22.026628443764512,False
152,"['ANISE', 'DILL', 'NUTMEG']",yellow,SPICES,AMIGO,6.0222705542400945e-06,17.34126104583606,SAGE,5.9559866372183023e-08,24.001084241988913,False
152,"['BRIGHT', 'QUICK', 'SHARP']",green,INTELLIGENT,MOUTH,3.6255971735954517e-06,18.073349927733553,SMART,3.140712010463176e-07,21.602405003973942,False
152,"['AXE', 'DEGREE', 'OLD SPICE']",blue,DEODORANTS,NOSE,4.381144663057057e-06,17.80026071685703,SECRET,8.174617249778748e-08,23.54427357647267,False
152,"['CLUB', 'MACE', 'SPEAR']",purple,MEDIEVAL WEAPONS,NOSE,6.494986791949486e-06,17.232241977478324,SWORD,3.066746216973115e-07,21.636787880281272,False
153,"['LIGHT', 'SHORT', 'SPARE']",yellow,SPARSE/LACKING,KING,3.269034777986235e-06,18.222703843867397,THIN,2.9252942113089375e-07,21.704914933241724,False
153,"['BALL', 'BLAST', 'KICK']",green,FUN TIME,POM,1.2141351362515707e-05,16.32971146837057,RIOT,3.4382600233584526e-07,21.47181800938266,False
153,"['BOOM', 'DOLLY', 'LENS']",blue,FILMMAKING EQUIPMENT,TENOR,8.368529051949736e-06,16.866594508788868,TRIPOD,2.147714212696883e-06,18.828766536594664,False
153,"['CLUE', 'GRIP', 'LIFE']",purple,“GET A ___!”,TENOR,7.637864655407611e-06,16.998399214001385,ROOM,1.977763304239488e-06,18.94769879248548,False
154,"['FORD', 'GRANT', 'LINCOLN']",yellow,PRESIDENTS,TENOR,1.6853068700584117e-06,19.178557260052013,WILSON,1.6853068700584117e-06,19.178557260052013,False
154,"['COACH', 'GM', 'PLAYER']",green,SPORTS PROFESSIONALS,POM,2.9405844088614685e-06,18.375465665970037,SCOUT,1.6285285653339088e-07,22.54992763854948,False
154,"['BMW', 'HONDA', 'JAGUAR']",blue,CAR COMPANIES,POM,2.071237759082578e-06,18.881075398111868,SUBARU,1.6697557780886996e-09,29.157715747398235,False
154,"['AUTO', 'POST', 'SEMI']",purple,COMMON PREFIXES,POM,2.985952050948981e-06,18.35337757076851,SUB,4.382378904210782e-09,27.765638627623993,False
155,"['LETTER', 'PARAGRAPH', 'SENTENCE']",yellow,UNIT OF LANGUAGE,TENOR,3.146610652038362e-06,18.277769892474875,WORD,4.418844525844179e-07,21.109827492505506,False
155,"['FEATURE', 'HALLMARK', 'STAMP']",green,TRADEMARK,POM,1.7915788248501485e-06,19.090337049516148,TRAIT,2.2540532995662943e-07,22.080975034189056,False
